id,emotion,sentiment,text
593896207656853505,Excited,Negative,Neutralfanboy: Mum answered the door to a UKIP candidate today. He didn't have much to say to a Filipino immigrant that's worked 38 yea
593896208034332673,Bored,Negative,"Turned on BBC one for Question Time to find a Q&amp;A with Nigel Farage. Urgh, bedtime."
593896208231473152,Angry,Negative,"cait_louise_: Nick Clegg will always be remembered as the blithering idiot that f*cked over the student population. 
He will never be a"
593896208839659520,Angry,Negative,"DavidDornan: Fact is, even if every seat in Scotland is SNP then Labour have said they will reject our chosen representatives. Stick ye"
593896209082929152,Sad,Negative,Ed Miliband may regret his SNP vow on Leaders' Question Time  
593896209418432512,Fear,Negative,I think Miliband realised that Labour Scottish branch office has failed and will try gain all possible seats in England to win
593896210756456448,Angry,Negative,rigamark widster JimForScotland scottishlabour think it sounded rather like Miliband preventing his own party entering Govt.
593896211058393088,Fear,Neutral,Kaelin_Angelaa iKyleBewers Aranitsis __tyrraaa__ it says who i am on profile ?? gav the ukip ??
593896211008122880,Angry,Negative,AskNigelFarage no thanks BBCOne ukip OffToBed
593896211029094402,Happy,Negative,"stephentall Fair enough. But many different narratives poss from 1992. Not all friendly to Tories. However, your main point stands."
593896211633074176,Angry,Negative,jsdp_ judeenright kennypieper SNP voters didn't vote no. The rest of Scotland did. So who's cutting their nose off?
593896212060864512,Sad,Neutral,KarlTurnerMP Tories' commitment to EU referendum would lead to withdrawal from EU and break up of Union anyway (2/3)
593896212878774272,Happy,Neutral,No change to trade in the EU by leaving the EU - Nigel Farage
593896213134516225,Excited,Neutral,Noticias Cameron y Miliband apelan a los indecisos a una semana de elecciones 
593896213860212737,Sad,Neutral,Cameron should put letter 7n museum of tory spin.
593896213679841280,Angry,Negative,jimwaterson Oh they buy them - and as most papers are owned by non-doms they're pro-tory and have been for decades.
593896214380285954,Angry,Negative,"Didn't watch the QT debates for fear of my blood pressure, but I see that toadying Tory prick Nick 'impartial'... "
593896215156232192,Sad,Negative,"This was Miliband's 1 sec, 3 word crash- Q: Do you accept that when Lab was last in power it overspent? A: No I don't "
593896215722500097,Fear,Negative,“Independent_SCO: Bit poor taste 'shopping Miliband there. ”
593896216104214528,Angry,Neutral,AngusMacNeilSNP: broadcastscot AndrewSNicoll DavidPBMaddox  well if Miliband wanting Tory Gov at Westminster our each way insurance 
593896216385220609,Excited,Positive,"PLinotype: UKIP confirm that their 2016 conference will be in a large public house in the spaceport, Mos Eisley, on the planet Tatooin"
593896216863342593,Excited,Neutral,BorisJohnson: Mili floundering and in denial - he can't become PM without the support of the SNP. JustNotUpToIt BBCQT
593896216989200385,Angry,Negative,tomwilson23 but the SNP will have effectively changed labour policy so he cant say they arent working together - this is his problem
593896217609908225,Happy,Positive,"PaulMClem: Ed: ""Give us a majority or we'll let the Tories back in"". Stunning arrogance from UK Lab. Hope more than ever we run them ou"
593896217932857344,Angry,Negative,"traquir: ScotlandTonight bbcqt What's your reaction scotnight 
Scots told no matter how strongly they vote SNP ,Tory&amp;Lab say exclude"
593896217941307393,Excited,Positive,"1st FEMALE PARTY LEADER TO STAND DOWN
1/4 Bennett
11/4 Leanne Wood
14/1 Sturgeon

More GE2015 odds from sharpeangle
"
593896218100662272,Excited,Neutral,AngrySalmond: I like the way David Cameron has little Tories in his head who can ask him questions when he doesn't like the ones from t
593896218624970752,Excited,Neutral,LukemCresswell: The SNP is a populist party- that is why they are supported by The Sun newspaper.
593896219614834688,Excited,Neutral,"BBCPolitics: ""I want to be the first PM to under-promise &amp; over-deliver,"" Ed Miliband says  bbcqt"
593896219245727744,Fear,Neutral,chunkymark: Tories Libdem coalition more likely than Labour SNP bbcqt 
593896220298506240,Excited,Negative,"woodstockjag: ""If it meant not being in government, so be it"" - Ed_Miliband really saying he prefers a Tory govt to a progressive alli"
593896220852117504,Fear,Negative,That sound you hear is the final nail hammered into New Labour coffin as Ed Miliband says he'd rather let Tories in than work with the SNP
593896220982128642,Angry,Negative,2 minutes into 'Ask Nigel Farage' and I already want to punch him in the face.
593896220898238464,Excited,Neutral,"Watching a fascinating documentary: The Dark Charisma of Nigel Farage.
AskNigelFarage bbcqt"
593896220407521280,Sad,Neutral,"55krissi55 chunkymark Ed_Miliband Coalitions formed by merging of published manifestos. Where is ""divided UK"" in Labour or SNP prospecti?"
593896221602877440,Angry,Negative,Poem - Dr SeUSSKip Says - I Do Not Like Nigel Farage!     AskNigelFarage
593896221456097280,Angry,Negative,"HylandIan: Did David Cameron really talk about ""all the shared sacrifice that we've been through"" over the last 5 years?
We?
He seems t"
593896222177492992,Angry,Negative,"The last leg for me, no way im watching that bellend Farage worse than Cameron him"
593896222336909312,Fear,Neutral,"StewartWood: Ed Miliband: ""I couldn't live on a zero hours 
contract. I don't expect the British public to either."" bbcqt"
593896222374629377,Angry,Negative,140Henney vote Tory - you're exactly the sort of person they don't give a F**K about &amp; will do nothing for - why vote for who's on UR side
593896223133794304,Fear,Neutral,When Tory puts you in charge of getting the wine...... noideawhatimdoing hardestchallenge vodka? mightofgottenchampange sryvic
593896222865235968,Angry,Negative,"in court over 'threat to behead' UKIP candidate.
'Right Wing hatred has got to stop before somebody kills DRY10' 
"
593896224308207616,Sad,Negative,"'FRANKLY, YOU'RE LYING' - 
Said real ppl to Cameron n Clegg+some plants who abused Miliband "
593896225017077760,Angry,Negative,"MontySnapper I get you. My mother's shifted to the SNP now, but before that, she wouldn't even consider voting for anyone but Labour."
593896224576643073,Bored,Positive,Nigel Farage on BBC1 is a great excuse for an early night. GE2015
593896225952419841,Angry,Negative,oliver_wright Don't know if this was sub's error but shows why school's don't teach!Clegg was 'vehiament' and convincing in his reply!!?
593896226266951680,Angry,Negative,"Farage should start a World War, then he'll actually be able to replicate the 40's AskNigelFarage"
593896226925498368,Angry,Negative,labour are disenfranchising a whole generation of voters in Scotland.  They will end the Union not the SNP
593896227051347968,Angry,Negative,Fanilow19: How any remaining Lab voters even consider voting for Lab after EM admitting he'll let Tories in .
593896227495870464,Angry,Negative,"The biased, UKIP hating BBC here broadcasting a Nigel Farage show. AskNigelFarage"
593896227709841408,Angry,Negative,"Ask Nigel Farage. Fingers crossed for a Five Star on Going Live! ""Why are you so fucking crap?"" moment. AskNigelFarage"
593896227772694528,Excited,Positive,RichardJMurphy: Cameron 44% Miliband 38% Clegg 19%. Miliband will be pleased with that bbcqt
593896227982434304,Happy,Neutral,Watching separate BBCQT specials with Wood and Farage simultaneously - talk about contrast! messeswithmyhead
593896229504946178,Sad,Negative,Rise of the robots (wearing blue rosettes) this is truly a dystopian nightmare 
593896229911842816,Excited,Positive,ullapool2179 Cyril_Matvech UKLabour Ed_Miliband the SNP want a deal drop indy . Drop trident demands
593896230314483712,Angry,Negative,That thing where someone you know likes a Facebook post of David Cameron and you lose all respect for them...
593896231115567106,Excited,Positive,"toisich69 Macaulich VoteGreen7thMay Vote Labour, get Tory - now virtually guaranteed by Labour leader."
593896231161745408,Angry,Negative,By saying uklabour did not overspend and the 'no money left' note was a joke....they have just handed Tories the election. bbcqt votetory
593896231262244864,Happy,Positive,sebstar96: Amanlovesred as long as you agree with me when I say Ed Miliband sounds like Sylvester from Looney Tunes 😜😂
593896231476326400,Fear,Neutral,Nigel Farage wants an amicable split from the EU BBCOne ELECTION2015 
593896232021585922,Sad,Negative,"This seems to Labour to the right of the Tories, who were able to have a coalition with SNP in Scotland. :-(  "
593896235003748353,Bored,Negative,"Wish the SNP weren't so involved, Scotland's not very good, like putting Celtic in the Prem, they'd be relegation battling"
593896234643005441,Fear,Positive,UK's Labour leader Miliband stumbles after live TV questions from voters  News Politics Info
593896235913871363,Excited,Neutral,"theJeremyVine: “Man, 45, in court over threats to behead Ukip election candidate”
"
593896238124290048,Angry,Neutral,ed milliband you really need some blotting paper in your life hun
593896239504162816,Sad,Neutral,"Hearing ED said he'd rather stand back &amp; allow Cameron to carry on than work with SNP? Oh dear, abandon ship scottishlabour indyref"
593896239713931265,Angry,Positive,SetantiiBlue MorphyJim chrisjcuthbert I wouldn't blame you for making your own region and escaping the tory and red tory pants!
593896239940276224,Excited,Neutral,Noti_Momento Cameron y Miliband apelan a los indecisos a una semana de elecciones  
593896239768342529,Excited,Neutral,Cameron y Miliband apelan a los indecisos a una semana de elecciones 
593896241324523520,Angry,Negative,1 Million jobs would be CREATED by leaving the EU. brexit AskNigelFarage ukip
593896241509072896,Angry,Negative,"It's been obvious for some time, but the SNP are the only major party with the slightest grasp on reality. Everyone's going fuckin nuts."
593896241840422912,Sad,Negative,"suethorney: C4News Clegg is so righteous, you wouldn't think butter would melt in his mouth yet has broken pledges &amp; completely betray"
593896241743982594,Excited,Neutral,"Yousuf_Miah Go for it, Farage"
593896244348588033,Angry,Negative,Different_Name_: Ed Miliband is saying he would rather pass power to the Tories than accept Scottish democracy. Wow. Just wow.  bbcqt
593896245325930496,Excited,Negative,The scots will never go with the tories you might as well
593896245846011904,Happy,Positive,"I love wine and cheese too Nigel,, I'm sold ukip all the way for me ELECTION2015"
593896246223462400,Excited,Positive,"Farage is a class public speaker, wipes the floor with the others"
593896246361911296,Angry,Negative,UKIP labour go to war. Miliband at war? No thank you.
593896246579978241,Angry,Negative,Rosie_p0sie: Ed Milliband's advisers should be sacked.
593896246659649536,Angry,Negative,Louis_Alive - and back to morons live - anyone who thinks UKIP is racist is either a liar or stupid - which are you?
593896247444013056,Angry,Negative,Respect to Ed_Miliband &amp; Labour for his stance on SNP deals. A party whose primary aim is to break up the UK have NO place running it.
593896247506927618,Happy,Positive,MichelleMone David_Cameron great if you are the top 1000 wealthiest people in the UK as they have doubled their wealth under the Tories
593896362623787008,Excited,Neutral,Independent_SCO: Nicola Sturgeon 'appalled' at Ed Miliband ruling out deal 
593896363378810880,Angry,Negative,CharlieElphicke: Labour spent too much &amp; borrowed too much. Ed Miliband makes it clear they aren't sorry &amp; would do it all over again h
593896364045635584,Angry,Negative,"Reading all the tweats tonight. Half said it was tory biased the other half said labour biased.bbcqt, just shows you can't please everyone."
593896364213428224,Angry,Negative,MrHeadComputing mini_lebowski FarrowMr Teachers are as likely to vote Tory as everyone else. We're not a class apart. Ts read the DM!
593896364855205888,Angry,Negative,"TimReidBBC: Labour aides say they don't accept the ""characterisation"" that Miliband would prefer Tory govt to Lab govt if price was SNP"
593896365681418240,Excited,Neutral,"Farage is all by himself in a different city, says a lot. bbcqt"
593896364863524864,Sad,Negative,hoppy1848 LabourOutOfScot but I think Tories will form coalition with others..we're fu.ked I'm afraid and I'm blaming SNP
